id_match,home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
2044373,Sweden,Germany,SWE,GER,,,,,,,,,2025,2025-07-12,2025-07-12T19:00:00Z,2.0,Group C,MD3,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,63175,SUI,24056.0,47.3828028,8.5037194,105.0,68.0,,,,,[],Zurich,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund 
2044372,Portugal,Belgium,POR,BEL,,,,,,,,,2025,2025-07-11,2025-07-11T19:00:00Z,2.0,Group B,MD3,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,63173,SUI,9086.0,46.2333528,7.3759194,105.0,68.0,,,,,[],Sion,Stade de Tourbillon,Stade de Tourbillon,Stade de Tourbillon,Stade de Tourbillon,Stade de Tourbillon
2044371,Italy,Spain,ITA,ESP,,,,,,,,,2025,2025-07-11,2025-07-11T19:00:00Z,2.0,Group B,MD3,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,89590,SUI,31500.0,46.9631194,7.464875,105.0,68.0,,,,,[],Bern,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf
2044370,Norway,Iceland,NOR,ISL,,,,,,,,,2025,2025-07-10,2025-07-10T19:00:00Z,2.0,Group A,MD3,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,250001292,SUI,9018.0,46.746742,7.616429,105.0,68.0,,,,,[],Thun,Arena Thun,Arena Thun,Arena Thun,Arena Thun,Stockhornarena
2044369,Finland,Switzerland,FIN,SUI,,,,,,,,,2025,2025-07-10,2025-07-10T19:00:00Z,2.0,Group A,MD3,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,83180,SUI,26000.0,46.1779972,6.1272833,105.0,68.0,,,,,[],Geneva,Stade de Genève,Stade de Genève,Stade de Genève,Stade de Genève,Stade de Genève
2044367,France,Wales,FRA,WAL,,,,,,,,,2025,2025-07-09,2025-07-09T19:00:00Z,2.0,Group D,MD2,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,250000018,SUI,17152.0,47.4070194,9.3041861,105.0,68.0,,,,,[],St.Gallen,Arena St.Gallen ,Kybunpark,Arena St. Gallen,Arena St.Gallen ,Kybunpark
2044368,England,Netherlands,ENG,NED,,,,,,,,,2025,2025-07-09,2025-07-09T16:00:00Z,2.0,Group D,MD2,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,63175,SUI,24056.0,47.3828028,8.5037194,105.0,68.0,,,,,[],Zurich,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund 
2044366,Poland,Sweden,POL,SWE,,,,,,,,,2025,2025-07-08,2025-07-08T19:00:00Z,2.0,Group C,MD2,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,250001291,SUI,15492.0,47.033264,8.305187,105.0,68.0,,,,,[],Lucerne,Allmend Stadion Luzern,Swissporarena,Luzern Arena,Allmend Stadion Luzern,Swissporarena
2044365,Germany,Denmark,GER,DEN,,,,,,,,,2025,2025-07-08,2025-07-08T16:00:00Z,2.0,Group C,MD2,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,63171,SUI,36000.0,47.5416361,7.620125,105.0,68.0,,,,,[],Basel,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park
2044364,Portugal,Italy,POR,ITA,,,,,,,,,2025,2025-07-07,2025-07-07T19:00:00Z,2.0,Group B,MD2,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,83180,SUI,26000.0,46.1779972,6.1272833,105.0,68.0,,,,,[],Geneva,Stade de Genève,Stade de Genève,Stade de Genève,Stade de Genève,Stade de Genève
2044363,Spain,Belgium,ESP,BEL,,,,,,,,,2025,2025-07-07,2025-07-07T16:00:00Z,2.0,Group B,MD2,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,250001292,SUI,9018.0,46.746742,7.616429,105.0,68.0,,,,,[],Thun,Arena Thun,Arena Thun,Arena Thun,Arena Thun,Stockhornarena
2044361,Switzerland,Iceland,SUI,ISL,,,,,,,,,2025,2025-07-06,2025-07-06T19:00:00Z,2.0,Group A,MD2,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,89590,SUI,31500.0,46.9631194,7.464875,105.0,68.0,,,,,[],Bern,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf
2044362,Norway,Finland,NOR,FIN,,,,,,,,,2025,2025-07-06,2025-07-06T16:00:00Z,2.0,Group A,MD2,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,63173,SUI,9086.0,46.2333528,7.3759194,105.0,68.0,,,,,[],Sion,Stade de Tourbillon,Stade de Tourbillon,Stade de Tourbillon,Stade de Tourbillon,Stade de Tourbillon
2044359,France,England,FRA,ENG,,,,,,,,,2025,2025-07-05,2025-07-05T19:00:00Z,2.0,Group D,MD1,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,63175,SUI,24056.0,47.3828028,8.5037194,105.0,68.0,,,,,[],Zurich,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund,Stadion Letzigrund 
2044360,Wales,Netherlands,WAL,NED,,,,,,,,,2025,2025-07-05,2025-07-05T16:00:00Z,2.0,Group D,MD1,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,250001291,SUI,15492.0,47.033264,8.305187,105.0,68.0,,,,,[],Lucerne,Allmend Stadion Luzern,Swissporarena,Luzern Arena,Allmend Stadion Luzern,Swissporarena
2044357,Germany,Poland,GER,POL,,,,,,,,,2025,2025-07-04,2025-07-04T19:00:00Z,2.0,Group C,MD1,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,250000018,SUI,17152.0,47.4070194,9.3041861,105.0,68.0,,,,,[],St.Gallen,Arena St.Gallen ,Kybunpark,Arena St. Gallen,Arena St.Gallen ,Kybunpark
2044358,Denmark,Sweden,DEN,SWE,,,,,,,,,2025,2025-07-04,2025-07-04T16:00:00Z,2.0,Group C,MD1,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,83180,SUI,26000.0,46.1779972,6.1272833,105.0,68.0,,,,,[],Geneva,Stade de Genève,Stade de Genève,Stade de Genève,Stade de Genève,Stade de Genève
2044355,Spain,Portugal,ESP,POR,,,,,,,,,2025,2025-07-03,2025-07-03T19:00:00Z,2.0,Group B,MD1,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,89590,SUI,31500.0,46.9631194,7.464875,105.0,68.0,,,,,[],Bern,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf,Stadion Wankdorf
2044356,Belgium,Italy,BEL,ITA,,,,,,,,,2025,2025-07-03,2025-07-03T16:00:00Z,2.0,Group B,MD1,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,63173,SUI,9086.0,46.2333528,7.3759194,105.0,68.0,,,,,[],Sion,Stade de Tourbillon,Stade de Tourbillon,Stade de Tourbillon,Stade de Tourbillon,Stade de Tourbillon
2044353,Switzerland,Norway,SUI,NOR,,,,,,,,,2025,2025-07-02,2025-07-02T19:00:00Z,2.0,Group A,MD1,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,63171,SUI,36000.0,47.5416361,7.620125,105.0,68.0,,,,,[],Basel,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park,St. Jakob-Park
2044354,Iceland,Finland,ISL,FIN,,,,,,,,,2025,2025-07-02,2025-07-02T16:00:00Z,2.0,Group A,MD1,,,,,,UPCOMING,GROUP_STAGE,GROUP_STANDINGS,GROUP,,250001292,SUI,9018.0,46.746742,7.616429,105.0,68.0,,,,,[],Thun,Arena Thun,Arena Thun,Arena Thun,Arena Thun,Stockhornarena
